Date,A,AA,AACT,AAL,AAP,AAPL,AASCX,AASMX,AAUTX,ABBV,ABCL,ABEV,ABLOX,ABM,ABT,ACCO,ACFCX,ACFDX,ACFGX,ACFNX,ACFOX,ACFSX,ACGL,ACILX,ACLS,ACMR,ACN,ACRE,ACSLX,ACTVX
2024-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,136.33,32.51,10.74,10.43,59.53,216.98,29.87,23.52,27.67,175.66,3.23,1.942,21.0,54.0,102.79,4.8195,55.55,56.96,62.54,60.88,58.39,59.44,92.25,25.08,122.99,18.36,320.3,6.6735,83.04,97.93
2024-07-30,138.43,31.27,10.73,10.76,61.58,217.53,30.06,23.68,27.77,180.33,3.23,1.9236,20.95,54.54,103.33,4.8476,54.56,55.94,61.43,59.79,57.35,58.38,93.38,24.98,117.36,17.36,323.25,6.7865,82.2,97.99
2024-07-31,140.32,32.52,10.75,10.64,61.81,220.8,30.18,23.79,27.92,178.92,3.26,1.896,21.19,54.43,103.94,4.7914,56.44,57.88,63.56,61.86,59.33,60.41,91.08,25.35,126.35,17.95,324.64,6.7169,84.28,98.09
2024-08-01,141.77,30.98,10.74,10.14,60.64,217.1,29.42,23.23,27.6,183.16,3.05,1.8868,20.98,54.18,108.07,4.6695,55.15,56.55,62.11,60.45,57.97,59.02,92.33,24.88,112.82,16.27,322.15,6.6127,82.99,98.24
2024-08-02,137.98,29.01,10.75,9.63,59.59,218.59,28.66,22.55,27.14,182.75,2.92,1.9052,20.71,53.64,109.21,4.3601,53.68,55.04,60.45,58.84,56.43,57.45,93.83,24.25,106.33,15.64,317.31,6.4215,81.06,98.59
2024-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,133.67,28.0,10.74,9.28,57.45,208.06,28.01,21.99,26.49,177.99,2.76,1.9236,20.29,51.69,106.58,4.2663,51.71,53.03,58.24,56.69,54.36,55.35,91.34,23.69,109.28,15.01,308.07,6.0479,78.11,98.54
2024-08-06,135.22,28.93,10.74,9.31,56.83,206.03,28.24,22.2,26.78,179.3,2.85,1.9604,20.39,51.1,107.44,4.3601,52.35,53.68,58.96,57.39,55.03,56.03,91.89,24.1,107.18,15.12,312.92,5.8654,78.92,98.46
2024-08-07,132.94,28.75,10.74,9.26,57.58,208.61,28.09,21.93,26.66,181.04,2.63,2.0616,20.3,50.93,107.87,4.3507,51.85,53.17,58.4,56.83,54.5,55.49,92.05,23.77,102.68,17.59,312.27,5.9697,78.11,98.48
2024-08-08,135.72,30.15,10.73,9.89,59.46,212.08,28.72,22.34,27.15,183.83,2.77,2.0708,20.64,51.35,107.69,4.5195,53.64,55.0,60.41,58.8,56.39,57.41,93.57,24.63,114.83,19.49,310.17,5.9523,80.36,98.45
2024-08-09,135.85,30.08,10.74,9.86,58.77,214.99,28.67,22.31,27.18,183.37,2.68,2.0892,20.73,51.73,106.66,4.4444,53.95,55.33,60.78,59.15,56.72,57.75,93.94,24.72,112.47,19.1,310.12,5.9001,80.93,98.44
2024-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-12,134.56,30.8,10.76,9.61,56.67,216.52,28.53,22.12,27.05,183.61,2.635,2.08,20.71,51.41,105.77,4.4444,54.15,55.53,61.01,59.37,56.93,57.97,93.16,24.65,111.13,18.89,308.29,5.7611,81.12,98.48
2024-08-13,136.37,31.21,10.76,9.81,58.75,220.24,28.88,22.45,27.29,184.63,2.67,2.1445,20.98,51.97,106.2,4.5851,55.35,56.76,62.36,60.69,58.19,59.25,92.93,25.07,112.66,19.38,313.56,5.9436,83.02,98.57
2024-08-14,134.99,30.72,10.76,9.74,59.05,220.69,28.89,22.38,27.37,186.34,2.62,2.1353,21.05,52.22,107.82,4.5476,55.37,56.78,62.38,60.7,58.21,59.27,95.95,25.17,110.22,19.68,314.05,5.8654,83.11,98.56
2024-08-15,138.82,31.69,10.77,10.09,60.9,223.68,29.41,22.84,27.68,186.72,2.62,2.2181,21.28,53.35,108.85,4.707,56.88,58.33,64.08,62.36,59.8,60.89,96.66,25.65,116.97,20.31,319.25,5.9088,84.93,98.44
2024-08-16,138.97,31.72,10.76,10.05,60.7,225.0,29.47,22.86,27.8,187.2,2.61,2.1997,21.29,53.01,108.91,4.8545,57.18,58.64,64.43,62.7,60.12,61.21,97.51,25.67,115.47,20.02,321.01,5.9436,85.03,98.49
2024-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,139.44,33.58,10.76,10.31,59.44,224.84,29.74,23.06,28.0,190.07,2.71,2.2273,21.39,53.5,109.79,5.0259,58.17,59.65,65.55,63.78,61.16,62.28,97.94,25.88,116.09,20.29,323.49,6.0305,86.07,98.48
2024-08-20,138.68,33.34,10.76,10.29,59.35,225.46,29.52,22.88,27.84,189.38,2.6,2.1813,21.38,53.15,108.68,5.0163,57.84,59.32,65.18,63.42,60.82,61.92,97.75,25.65,112.36,19.89,324.4,5.9262,85.91,98.57
2024-08-21,138.92,32.88,10.75,10.4,60.44,225.35,29.87,23.16,27.96,189.74,2.64,2.1721,21.43,53.52,109.29,5.0544,58.19,59.68,65.58,63.81,61.19,62.3,99.46,26.02,115.61,19.94,327.57,5.9697,86.33,98.68
2024-08-22,139.15,32.12,10.77,10.14,49.88,223.49,29.76,22.95,27.91,189.59,2.51,2.1445,21.3,53.4,109.99,4.9783,57.13,58.59,64.38,62.65,60.07,61.17,101.28,25.77,109.84,19.22,324.6,5.9262,85.05,98.64
2024-08-23,139.79,33.5,10.75,10.39,47.97,225.79,30.4,23.51,28.22,190.73,2.61,2.2089,21.47,54.31,110.57,5.1877,58.04,59.52,65.41,63.65,61.03,62.14,103.67,26.13,114.22,19.49,327.25,6.1,86.19,98.77
2024-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,139.42,34.13,10.75,10.21,47.93,226.13,30.29,23.4,28.25,190.62,2.69,2.1997,21.43,54.66,110.57,5.1877,57.57,59.04,64.88,63.13,60.53,61.64,104.11,25.97,109.8,18.6,330.69,6.213,85.68,98.74
2024-08-27,140.02,33.88,10.76,10.17,46.71,226.97,30.17,23.27,28.22,189.16,2.61,2.1813,21.46,54.81,110.97,5.2638,57.68,59.16,65.02,63.26,60.65,61.76,105.25,26.02,110.88,18.42,334.23,6.1521,85.87,98.79
2024-08-28,139.98,31.69,10.75,10.15,45.52,225.44,29.98,23.16,28.21,188.65,2.56,2.1537,21.37,54.87,110.77,5.102,56.97,58.43,64.21,62.48,59.9,61.0,105.56,25.8,109.02,17.86,331.29,6.1608,85.01,98.79
2024-08-29,141.44,32.07,10.75,10.39,45.05,228.73,30.11,23.26,28.3,188.44,2.53,2.0984,21.43,55.08,110.63,5.1877,56.23,57.67,63.38,61.67,59.13,60.21,107.27,25.94,109.48,17.78,334.06,6.2043,84.76,98.76
2024-08-30,141.83,31.7,10.76,10.62,44.23,227.94,30.41,23.43,28.53,189.53,2.56,2.0892,21.6,55.99,111.13,5.2162,56.72,58.18,63.95,62.22,59.65,60.74,107.54,26.19,109.33,18.04,335.77,6.1348,85.55,98.76
2024-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,137.9,29.85,10.77,10.6,42.67,221.74,29.67,22.83,28.2,190.86,2.5,2.0892,21.27,55.66,112.5,5.121,54.62,56.02,61.58,59.92,57.44,58.5,107.69,25.47,101.04,16.7,335.7,6.1348,83.04,98.85
2024-09-04,137.11,30.1,10.77,10.63,41.41,219.83,29.58,22.84,28.13,190.21,2.52,2.1353,21.26,54.87,112.24,5.0354,54.43,55.83,61.37,59.71,57.24,58.29,107.76,25.31,100.01,16.47,337.77,6.0305,82.66,98.97
2024-09-05,137.3,29.9,10.78,10.8,39.49,221.35,29.34,22.69,27.92,186.2,2.43,2.1353,21.19,54.96,110.97,5.0639,54.72,56.12,61.7,60.02,57.54,58.6,106.68,25.23,100.74,16.53,334.77,6.0479,82.75,99.0
2024-09-06,136.15,28.18,10.77,10.8,38.81,219.8,28.93,22.35,27.58,186.72,2.39,2.1445,20.91,50.25,111.71,4.9402,53.11,54.47,59.89,58.26,55.86,56.88,105.03,24.79,96.98,15.65,333.7,6.0826,80.92,99.11
2024-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-09,137.04,28.61,10.77,11.22,37.79,219.89,29.06,22.39,27.87,189.64,2.4,2.1813,21.06,48.93,114.23,4.9973,53.85,55.23,60.73,59.08,56.64,57.68,106.24,25.12,97.56,15.6,335.63,6.0913,81.81,99.14
2024-09-10,136.98,27.82,10.79,10.99,37.61,219.09,28.97,22.35,27.75,192.47,2.58,2.1813,21.15,48.91,114.9,4.9116,54.3,55.69,61.24,59.57,57.11,58.16,105.82,25.19,97.63,15.87,341.42,6.1348,82.32,99.21
2024-09-11,137.64,29.49,10.79,10.77,37.84,221.63,29.08,22.36,27.74,187.87,2.69,2.1445,21.3,48.06,114.4,4.9116,55.86,57.29,62.99,61.28,58.74,59.82,104.36,25.54,101.53,16.64,343.98,6.0913,83.99,99.17
2024-09-12,135.35,30.96,10.78,10.88,38.54,221.74,29.23,22.56,27.87,187.32,2.68,2.1168,21.42,48.35,114.63,4.9687,56.49,57.94,63.71,61.98,59.41,60.5,104.85,25.76,99.59,16.26,343.57,6.2912,84.79,99.19
2024-09-13,136.26,32.12,10.78,10.69,40.44,221.47,29.61,22.96,28.13,187.5,2.75,2.126,21.52,50.56,114.21,5.083,56.85,58.31,64.12,62.38,59.79,60.89,106.52,26.04,103.27,16.8,343.26,6.5518,84.97,99.26
2024-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,137.25,34.07,10.8,10.81,40.16,215.32,29.77,23.0,28.35,188.97,2.68,2.1445,21.54,50.94,115.41,5.0544,56.81,58.27,64.08,62.33,59.75,60.85,108.61,26.18,98.86,16.37,347.72,6.604,84.63,99.32
2024-09-17,137.29,33.55,10.81,11.17,40.34,215.79,29.94,23.11,28.39,186.77,2.73,2.1813,21.55,49.93,115.9,5.083,56.97,58.43,64.26,62.51,59.92,61.02,108.36,26.27,99.77,16.78,330.95,6.604,84.65,99.29
2024-09-18,137.95,33.92,10.81,11.03,41.06,219.67,29.92,23.14,28.35,186.28,2.75,2.1997,21.51,49.91,112.71,5.121,56.6,58.06,63.85,62.11,59.54,60.63,107.49,26.25,97.84,16.53,330.1,6.6561,84.41,99.28
2024-09-19,140.87,34.49,10.81,11.11,41.41,227.81,30.41,23.6,28.65,186.93,2.74,2.1997,21.77,50.78,112.0,5.1972,58.12,59.62,65.57,63.78,61.13,62.26,105.95,26.75,102.23,17.48,329.18,6.7865,86.62,99.35
2024-09-20,139.02,33.41,10.81,11.01,40.01,227.14,30.24,23.4,28.69,186.79,2.59,2.1168,21.77,51.02,111.56,5.0163,57.89,59.38,65.32,63.53,60.9,62.02,107.68,26.71,101.29,17.04,330.14,6.4041,86.36,99.38
2024-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,138.72,33.81,10.8,10.98,39.6,225.42,30.52,23.43,28.76,187.14,2.48,2.126,21.8,50.06,112.65,5.0354,58.07,59.57,65.52,63.73,61.09,62.21,108.08,26.84,102.54,17.07,333.08,6.352,86.47,99.4
2024-09-24,140.79,36.33,10.81,11.04,39.93,226.32,30.53,23.5,28.81,186.83,2.52,2.1445,21.83,49.25,111.2,5.1496,58.46,59.96,65.96,64.15,61.49,62.63,107.78,26.96,103.55,18.2,333.48,6.3954,86.86,99.46
2024-09-25,138.38,35.56,10.8,11.0,38.65,225.32,30.33,23.24,28.65,184.66,2.44,2.1445,21.77,49.72,110.49,5.0544,58.69,60.2,66.22,64.4,61.73,62.87,107.52,26.92,101.75,17.74,330.96,6.2303,86.97,99.42
2024-09-26,145.62,38.79,10.81,11.79,39.27,226.47,30.58,23.54,28.84,185.27,2.56,2.1721,21.84,50.68,110.6,5.1115,58.75,60.26,66.29,64.48,61.8,62.94,107.04,26.9,108.05,19.31,349.38,6.352,87.3,99.37
2024-09-27,146.93,38.78,10.83,11.56,40.39,226.73,30.8,23.67,28.96,188.06,2.61,2.2089,21.81,50.32,110.31,5.1496,58.62,60.14,66.16,64.34,61.67,62.81,107.84,26.91,107.37,19.49,343.38,6.352,86.93,99.45
2024-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,147.35,38.1,10.83,11.24,38.06,231.92,30.83,23.71,29.0,190.66,2.6,2.2457,21.87,51.69,111.86,5.2067,58.81,60.33,66.37,64.55,61.87,63.01,106.39,26.94,104.85,20.3,347.09,6.298,87.32,99.38
2024-10-01,145.67,38.7,10.83,10.9,36.88,225.16,30.63,23.49,28.96,190.16,2.57,2.3009,21.75,50.6,111.42,5.102,58.04,59.54,65.5,63.7,61.06,62.18,107.94,26.71,101.76,19.03,345.62,6.1181,86.2,99.41
2024-10-02,145.65,38.69,10.82,10.74,36.28,225.73,30.58,23.49,28.95,190.02,2.48,2.3561,21.77,50.51,111.5,5.0068,58.11,59.61,65.59,63.79,61.14,62.27,108.16,26.86,100.59,19.11,349.85,6.0281,86.36,99.4
2024-10-03,143.67,37.7,10.84,10.82,37.96,224.62,30.5,23.33,28.89,188.7,2.48,2.2825,21.72,50.36,110.11,5.0068,57.94,59.43,65.39,63.6,60.95,62.08,107.31,26.85,99.61,18.9,354.71,6.0731,86.38,99.35
2024-10-04,144.09,38.64,10.84,11.51,37.76,225.75,30.82,23.5,29.15,187.58,2.5,2.2733,21.82,50.48,110.52,4.9973,58.78,60.3,66.35,64.52,61.84,62.98,109.22,27.17,100.28,22.04,355.69,6.1091,87.34,99.16
2024-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-07,143.02,38.98,10.84,11.53,38.15,220.66,30.46,23.32,28.95,186.92,2.63,2.2181,21.66,51.46,111.22,4.9878,58.04,59.54,65.52,63.71,61.06,62.19,102.5,26.91,98.94,23.59,350.35,5.9651,86.31,99.11
2024-10-08,143.73,37.26,10.84,11.92,37.92,224.72,30.59,23.37,28.89,186.35,2.57,2.1813,21.77,51.47,112.47,4.9402,58.98,60.5,66.58,64.74,62.05,63.2,104.51,27.13,98.5,21.81,353.87,5.9741,87.58,99.14
2024-10-09,143.92,37.96,10.82,11.93,37.52,228.48,30.86,23.5,29.07,188.03,2.49,2.1721,21.92,51.7,113.76,5.0068,59.08,60.61,66.7,64.86,62.16,63.31,107.54,27.42,100.15,22.07,358.48,5.9021,88.02,99.09
2024-10-10,141.88,38.76,10.82,11.76,36.51,227.98,30.76,23.36,28.98,187.64,2.5,2.1721,21.88,51.17,113.44,4.9783,59.32,60.86,66.97,65.13,62.42,63.57,108.31,27.41,99.33,20.77,355.99,5.8392,87.99,99.14
2024-10-11,142.95,40.51,10.8,11.79,36.88,226.5,31.13,23.73,29.31,187.48,2.59,2.126,22.0,52.54,113.93,4.9973,59.3,60.84,66.96,65.11,62.4,63.55,108.78,27.77,101.18,21.32,355.66,5.8212,88.25,99.2
2024-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14,143.38,41.28,10.83,11.87,38.78,230.23,31.36,23.89,29.53,188.89,2.52,2.1537,22.14,53.12,115.04,4.9116,59.8,61.35,67.52,65.65,62.92,64.08,105.64,27.99,105.1,21.33,359.47,5.9381,89.07,99.17
2024-10-15,143.7,40.79,10.83,12.03,38.78,232.77,31.21,23.86,29.38,186.71,2.56,2.0984,21.95,52.36,114.4,4.864,59.06,60.59,66.68,64.84,62.14,63.29,102.75,27.72,96.6,19.57,363.47,5.9471,88.09,99.19
2024-10-16,138.27,41.55,10.84,12.89,37.95,230.71,31.47,24.11,29.64,185.35,2.62,2.1168,22.0,53.01,116.14,4.9497,59.59,61.13,67.29,65.43,62.7,63.86,102.19,27.86,95.65,19.46,367.02,6.1091,88.23,99.2
2024-10-17,136.59,39.85,10.85,12.81,38.7,231.07,31.45,24.13,29.55,183.51,2.68,2.1168,22.03,53.46,116.21,5.0449,59.41,60.95,67.09,65.23,62.51,63.67,102.93,27.81,93.79,19.0,369.87,6.0011,88.25,99.18
2024-10-18,137.99,41.19,10.84,13.09,39.13,233.91,31.51,24.09,29.55,183.79,2.87,2.0984,22.08,54.13,117.69,4.9402,60.06,61.61,67.82,65.94,63.19,64.37,103.2,27.93,92.26,19.21,371.56,6.0371,88.56,99.23
2024-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,135.93,41.01,10.86,12.97,40.27,235.38,31.14,23.75,29.3,181.54,2.77,2.1076,21.98,53.42,115.32,4.845,60.34,61.91,68.15,66.26,63.5,64.68,103.17,27.76,91.4,19.15,370.74,5.9201,88.85,99.19
2024-10-22,132.65,41.5,10.86,12.96,38.08,234.77,30.89,23.6,29.3,183.7,2.84,2.0892,22.01,52.58,114.47,4.845,60.38,61.95,68.2,66.31,63.54,64.72,102.5,27.58,90.4,19.43,366.56,5.9021,88.84,99.18
2024-10-23,132.22,41.36,10.88,12.83,37.19,229.69,30.69,23.47,29.24,182.84,2.78,2.0708,21.87,52.5,115.34,4.6356,59.36,60.9,67.04,65.18,62.46,63.62,101.75,27.38,90.04,19.08,365.41,5.8931,87.41,99.16
2024-10-24,129.9,41.5,10.86,12.78,36.63,229.5,30.75,23.59,29.22,184.56,2.7,2.0892,21.84,52.31,114.88,4.6356,60.3,61.87,68.11,66.22,63.46,64.64,101.78,27.54,89.93,19.24,359.1,5.9291,87.92,99.16
2024-10-25,129.4,40.59,10.88,13.15,36.1,230.34,30.61,23.51,29.08,182.81,2.72,2.0708,21.82,51.91,112.59,4.5785,60.68,62.25,68.54,66.64,63.86,65.04,100.13,27.54,89.89,19.52,355.72,5.8032,88.42,99.18
2024-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,130.74,40.9,10.9,13.6,36.45,232.32,30.91,23.76,29.25,184.59,2.89,2.0984,21.87,52.85,112.45,4.7022,60.64,62.22,68.51,66.6,63.82,65.01,100.47,27.68,90.12,19.69,356.23,5.8122,88.55,99.17
2024-10-29,130.44,40.55,10.88,13.82,35.23,232.59,30.71,23.66,29.13,184.37,2.83,2.0984,21.93,52.79,111.79,4.6356,61.18,62.77,69.12,67.2,64.39,65.59,99.65,27.82,92.09,19.97,357.93,5.7672,89.15,99.19
2024-10-30,130.69,40.16,10.88,13.94,35.33,229.03,30.62,23.62,29.12,196.1,2.78,2.0892,21.93,52.82,112.82,4.7308,61.01,62.6,68.93,67.01,64.21,65.41,99.98,27.65,90.15,20.03,341.69,5.8212,88.69,99.14
2024-10-31,129.52,39.69,10.88,13.4,35.07,224.86,30.17,23.2,29.01,198.4,2.73,2.0064,21.64,52.21,111.76,4.6642,59.2,60.74,66.89,65.03,62.31,63.47,93.72,27.08,85.31,18.8,339.97,5.7132,86.25,99.17
2024-11-01,136.04,40.17,10.88,13.54,35.62,221.88,30.11,23.27,28.96,198.09,2.73,1.9788,21.67,52.24,116.91,5.0068,60.22,61.78,68.04,66.14,63.38,64.56,91.31,27.11,86.09,18.55,340.8,5.6952,86.96,99.17
2024-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,138.8,40.32,10.87,12.99,36.8,220.98,30.12,23.31,28.87,195.09,2.89,2.034,21.61,53.31,115.98,5.2924,59.95,61.51,67.75,65.86,63.1,64.28,90.34,27.07,85.16,18.56,339.06,5.6682,86.67,99.21
2024-11-05,139.56,42.35,10.87,13.19,37.5,222.41,30.39,23.74,29.19,196.27,2.72,2.0432,21.77,53.63,116.05,5.5304,60.8,62.39,68.71,66.79,63.99,65.19,91.76,27.66,85.49,18.18,340.63,5.6862,87.69,99.21
2024-11-06,136.95,44.91,10.87,14.0,38.17,221.69,31.72,24.94,30.02,195.8,2.76,2.034,22.11,56.28,115.14,5.7683,63.16,64.8,71.37,69.38,66.48,67.72,96.71,28.59,87.95,18.95,351.12,5.8392,89.74,99.17
2024-11-07,138.78,45.23,10.87,13.62,38.3,226.43,31.53,24.89,29.91,195.13,2.72,2.0524,22.24,56.05,113.66,5.7778,64.06,65.73,72.39,70.37,67.42,68.68,94.9,29.1,87.1,20.6,355.63,6.433,91.26,99.22
2024-11-08,135.85,44.33,10.86,13.81,37.24,226.16,31.73,24.99,30.0,194.15,2.7,1.9972,22.27,56.81,114.93,5.7302,64.37,66.05,72.76,70.72,67.76,69.03,96.85,29.41,85.08,19.22,350.53,6.5139,91.35,99.22
2024-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11,133.05,43.08,10.87,14.16,39.84,223.44,31.93,25.22,30.17,169.75,3.15,2.0248,22.22,57.67,115.14,6.0158,65.08,66.78,73.56,71.5,68.51,69.79,95.57,29.66,85.33,19.09,352.27,6.4869,91.4,99.21
2024-11-12,132.86,40.54,10.87,13.91,39.22,223.44,31.67,24.98,29.9,166.5,2.96,2.0432,22.15,56.47,114.78,5.9111,65.34,67.05,73.86,71.79,68.78,70.07,96.15,29.56,82.73,18.67,355.53,6.289,91.59,99.18
2024-11-13,133.47,40.19,10.88,14.01,40.23,224.32,31.74,24.84,29.86,165.78,2.92,2.0432,22.14,56.01,114.09,5.9397,65.53,67.24,74.07,72.0,68.98,70.27,96.21,29.57,79.72,18.59,365.01,6.406,91.38,99.25
2024-11-14,129.43,40.8,10.9,14.26,40.48,227.41,31.49,24.55,29.68,165.08,2.76,2.034,22.05,54.69,113.39,5.7398,64.61,66.3,73.04,70.99,68.01,69.29,95.14,29.25,78.85,18.73,356.97,6.289,90.78,99.21
2024-11-15,126.3,43.58,10.88,14.39,37.04,224.2,31.3,24.26,29.65,160.57,2.65,2.034,21.84,54.13,114.25,5.6096,63.23,64.88,71.48,69.48,66.56,67.81,96.83,28.92,73.22,18.33,348.59,6.208,88.78,99.25
2024-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-18,126.15,43.54,10.89,14.29,39.39,227.21,31.33,24.27,29.83,161.82,2.65,2.0064,21.93,53.99,115.69,5.5614,63.61,65.27,71.92,69.9,66.96,68.22,96.98,29.0,72.14,18.45,347.82,6.28,89.15,99.29
2024-11-19,124.93,45.15,10.93,14.33,37.83,227.47,31.38,24.29,29.67,162.1,2.71,2.0064,21.94,54.48,115.46,5.5036,64.82,66.52,73.29,71.23,68.24,69.52,95.69,29.42,70.25,18.4,348.97,6.415,90.01,99.28
2024-11-20,127.79,45.28,10.89,14.46,37.96,228.19,31.54,24.32,29.73,163.26,2.67,1.9972,21.91,54.69,114.28,5.4458,64.59,66.28,73.03,70.98,68.0,69.27,95.71,29.51,71.0,18.68,352.04,6.388,89.83,99.28
2024-11-21,131.26,45.99,10.91,14.2,38.02,227.71,32.13,24.78,30.1,167.12,2.72,1.9788,21.98,55.48,115.59,5.4651,64.74,66.43,73.2,71.14,68.15,69.43,98.59,30.0,73.28,19.18,355.97,6.442,89.63,99.27
2024-11-22,133.03,45.02,10.9,14.38,40.08,229.06,32.52,25.06,30.25,172.2,2.76,2.0156,22.08,55.88,116.08,5.6096,64.87,66.56,73.35,71.29,68.29,69.57,99.69,30.48,75.07,18.79,353.61,6.406,89.66,99.27
2024-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-25,133.68,46.75,10.9,14.92,42.67,232.05,32.87,25.44,30.45,172.31,2.95,1.9972,22.19,56.44,116.45,5.7446,64.62,66.32,73.08,71.02,68.04,69.31,100.06,30.66,77.47,18.44,356.2,6.5589,89.94,99.36
2024-11-26,133.56,46.95,10.91,14.64,43.08,234.23,32.83,25.3,30.55,176.28,2.83,2.0156,22.26,55.89,116.28,5.6482,65.16,66.87,73.69,71.61,68.6,69.89,100.41,30.63,74.45,17.37,358.07,6.4959,90.69,99.35
2024-11-27,137.3,45.42,10.9,14.64,43.67,234.1,32.71,25.2,30.53,178.17,3.0,1.9788,22.2,56.08,117.26,5.6,64.69,66.38,73.16,71.1,68.11,69.39,100.74,30.4,73.51,17.27,357.06,6.5589,90.12,99.38
2024-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-29,137.13,45.97,10.91,14.52,40.63,236.49,32.8,25.32,30.58,178.02,3.01,1.9512,22.29,56.26,117.08,5.6096,65.35,67.07,73.92,71.83,68.81,70.1,100.72,30.51,74.24,17.19,357.27,6.4959,90.83,99.45
2024-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-02,138.73,45.24,10.93,14.61,41.86,238.74,32.67,25.3,30.43,176.9,3.03,2.0156,22.35,56.83,115.15,5.9084,65.71,67.43,74.33,72.23,69.19,70.49,99.3,30.51,77.27,15.66,356.29,6.37,91.76,99.46
2024-12-03,138.44,45.44,10.93,14.47,41.9,241.79,32.66,25.14,30.31,176.63,2.91,2.126,22.37,55.35,114.63,5.9084,65.68,67.41,74.3,72.2,69.16,70.46,99.53,30.75,76.2,16.2,347.58,6.325,92.24,99.48
2024-12-04,139.35,45.41,10.93,14.88,43.25,242.15,32.68,25.23,30.21,171.73,2.9,2.08,22.43,56.18,114.32,6.0723,67.25,69.02,76.08,73.92,70.81,72.14,98.48,31.23,76.23,16.57,354.96,6.37,93.65,99.55
2024-12-05,137.04,45.71,10.93,17.38,42.85,242.18,32.45,24.95,30.22,171.45,2.85,2.1537,22.41,55.79,113.94,5.8024,67.29,69.06,76.12,73.97,70.85,72.18,98.49,31.07,73.51,14.1,353.09,6.28,93.48,99.55
2024-12-06,139.73,42.07,10.93,17.4,44.19,241.98,32.8,24.95,30.1,171.46,3.0,2.1076,22.46,56.52,113.95,5.8699,68.25,70.05,77.22,75.03,71.87,73.23,97.83,31.38,74.19,14.89,357.59,6.352,94.0,104.91
2024-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09,143.13,41.57,10.93,17.16,46.62,245.88,32.63,24.94,29.89,171.83,2.95,2.1168,22.42,55.92,113.26,5.9855,67.58,69.36,76.46,74.29,71.16,72.5,95.9,30.71,77.1,16.02,354.44,6.397,93.43,104.89
