Symbol,n_change,n_gain,gain_ratio,relative_change,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
FCAKX,406,220,0.54,0.3999999999999999,60,34,0.57,0.09375,0.187,1117
AXVIX,406,191,0.47,0.050000000000000044,60,28,0.47,0.09375,0.1869,1118
AWEIX,406,230,0.57,0.29000000000000004,60,38,0.63,0.09322033898305104,0.186,1119
AFEGX,406,223,0.55,0.29000000000000004,60,32,0.53,0.09322033898305104,0.1859,1120
FIQCX,406,219,0.54,0.29000000000000004,60,34,0.57,0.09322033898305104,0.1859,1120
SPGI,406,224,0.55,0.29000000000000004,60,32,0.53,0.09322033898305104,0.1859,1120
FAMRX,406,220,0.54,0.29000000000000004,60,34,0.57,0.09322033898305104,0.1859,1120
BCGDX,406,222,0.55,0.4099999999999999,60,36,0.6,0.09302325581395343,0.1856,1124
TIBAX,406,232,0.57,0.4099999999999999,60,42,0.7,0.09302325581395343,0.1856,1124
MITT,406,203,0.5,0.4099999999999999,60,32,0.53,0.09302325581395343,0.1855,1126
UP,406,186,0.46,-0.53,60,29,0.48,0.09302325581395343,0.1855,1126
WBSIX,406,212,0.52,0.17999999999999994,60,34,0.57,0.09259259259259256,0.1847,1128
WBSRX,406,211,0.52,0.17999999999999994,60,34,0.57,0.09259259259259256,0.1847,1128
BRXTX,406,233,0.57,0.41999999999999993,60,39,0.65,0.0923076923076922,0.1842,1130
BRXAX,406,237,0.58,0.41999999999999993,60,38,0.63,0.0923076923076922,0.1842,1130
MUOCX,406,226,0.56,0.41999999999999993,60,32,0.53,0.0923076923076922,0.1841,1132
LFSFX,406,206,0.51,0.07000000000000006,60,34,0.57,0.09183673469387754,0.1832,1133
LMVOX,406,203,0.5,0.07000000000000006,60,34,0.57,0.09183673469387754,0.1832,1133
LMVYX,406,204,0.5,0.07000000000000006,60,33,0.55,0.09183673469387754,0.1832,1133
LMVWX,406,204,0.5,0.07000000000000006,60,34,0.57,0.09183673469387754,0.1832,1133
LMVVX,406,204,0.5,0.07000000000000006,60,34,0.57,0.09183673469387754,0.1832,1133
RYAVX,406,207,0.51,0.07000000000000006,60,29,0.48,0.09183673469387754,0.1831,1138
RYMVX,406,209,0.51,0.07000000000000006,60,29,0.48,0.09183673469387754,0.1831,1138
FEDAX,406,214,0.53,0.18999999999999995,60,34,0.57,0.09174311926605494,0.183,1140
SFNNX,406,224,0.55,0.31000000000000005,60,39,0.65,0.09166666666666679,0.1829,1141
NUESX,406,213,0.52,0.31000000000000005,60,33,0.55,0.09166666666666679,0.1828,1142
MRGAX,406,226,0.56,0.31000000000000005,60,33,0.55,0.09166666666666679,0.1828,1142
NUEIX,406,214,0.53,0.31000000000000005,60,33,0.55,0.09166666666666679,0.1828,1142
BRXIX,406,236,0.58,0.42999999999999994,60,39,0.65,0.09160305343511443,0.1828,1142
MRGHX,406,226,0.56,0.31000000000000005,60,33,0.55,0.09166666666666679,0.1828,1142
GCLLX,406,208,0.51,0.31000000000000005,60,34,0.57,0.09166666666666679,0.1828,1142
BRXVX,406,235,0.58,0.42999999999999994,60,38,0.63,0.09160305343511443,0.1828,1142
AEP,406,216,0.53,0.42999999999999994,60,32,0.53,0.09160305343511443,0.1827,1149
CIVVX,406,226,0.56,0.32000000000000006,60,38,0.63,0.09090909090909105,0.1814,1150
PRIGX,406,227,0.56,0.32000000000000006,60,35,0.58,0.09090909090909105,0.1813,1151
FIQGX,406,213,0.52,0.19999999999999996,60,34,0.57,0.09090909090909083,0.1813,1151
PAGSX,406,223,0.55,0.32000000000000006,60,34,0.57,0.09090909090909105,0.1813,1151
BAC,406,214,0.53,0.43999999999999995,60,33,0.55,0.09090909090909083,0.1813,1151
GRLLX,406,210,0.52,0.32000000000000006,60,34,0.57,0.09090909090909105,0.1813,1151
DURPX,406,209,0.51,0.32000000000000006,60,32,0.53,0.09090909090909105,0.1813,1151
INTU,406,215,0.53,0.19999999999999996,60,33,0.55,0.09090909090909083,0.1813,1151
TRGVX,406,226,0.56,0.32000000000000006,60,35,0.58,0.09090909090909105,0.1813,1151
NEXTX,406,201,0.5,0.08000000000000007,60,32,0.53,0.09090909090909105,0.1813,1151
IPG,406,199,0.49,-0.16000000000000003,60,29,0.48,0.09090909090909083,0.1812,1160
BHR,406,182,0.45,-0.040000000000000036,60,29,0.48,0.09090909090909083,0.1812,1160
FCTKX,406,219,0.54,0.33000000000000007,60,34,0.57,0.0901639344262295,0.1799,1162
GILLX,406,214,0.53,0.33000000000000007,60,35,0.58,0.0901639344262295,0.1799,1162
GFCUX,406,209,0.51,0.33000000000000007,60,34,0.57,0.0901639344262295,0.1799,1162
TRGLX,406,223,0.55,0.33000000000000007,60,34,0.57,0.0901639344262295,0.1799,1162
WLGCX,406,226,0.56,0.33000000000000007,60,36,0.6,0.0901639344262295,0.1799,1162
LIVKX,406,223,0.55,0.33000000000000007,60,36,0.6,0.0901639344262295,0.1799,1162
LIVIX,406,222,0.55,0.33000000000000007,60,34,0.57,0.0901639344262295,0.1799,1162
TEBRX,406,225,0.55,0.33000000000000007,60,36,0.6,0.0901639344262295,0.1799,1162
NSRIX,406,204,0.5,0.33000000000000007,60,32,0.53,0.0901639344262295,0.1798,1170
GGZPX,406,211,0.52,0.33000000000000007,60,33,0.55,0.0901639344262295,0.1798,1170
NSRKX,406,204,0.5,0.33000000000000007,60,32,0.53,0.0901639344262295,0.1798,1170
MCMVX,406,216,0.53,0.20999999999999996,60,31,0.52,0.09009009009009006,0.1797,1173
ANOAX,406,207,0.51,0.20999999999999996,60,34,0.57,0.09009009009009006,0.1797,1173
MSMLX,406,210,0.52,0.09000000000000008,60,36,0.6,0.09000000000000008,0.1796,1175
FSCRX,406,199,0.49,0.09000000000000008,60,31,0.52,0.09000000000000008,0.1795,1176
VTMSX,406,197,0.49,0.09000000000000008,60,29,0.48,0.09000000000000008,0.1794,1177
AHL-PD,406,193,0.48,0.09000000000000008,60,29,0.48,0.09000000000000008,0.1794,1177
VTSIX,406,197,0.49,0.09000000000000008,60,29,0.48,0.09000000000000008,0.1794,1177
VFC,406,199,0.49,-0.27,60,28,0.47,0.08955223880596996,0.1785,1180
IGISX,406,219,0.54,0.3400000000000001,60,33,0.55,0.08943089430894324,0.1784,1181
JORIX,406,219,0.54,0.3400000000000001,60,35,0.58,0.08943089430894324,0.1784,1181
ACMR,406,197,0.49,0.3400000000000001,60,34,0.57,0.08943089430894324,0.1784,1181
TEURX,406,229,0.56,0.3400000000000001,60,34,0.57,0.08943089430894324,0.1784,1181
ISVGX,406,219,0.54,0.3400000000000001,60,31,0.52,0.08943089430894324,0.1783,1185
ANONX,406,206,0.51,0.21999999999999997,60,33,0.55,0.08928571428571419,0.1781,1186
PXEAX,406,210,0.52,0.21999999999999997,60,32,0.53,0.08928571428571419,0.1781,1186
TRGAX,406,208,0.51,0.21999999999999997,60,32,0.53,0.08928571428571419,0.1781,1186
ANOYX,406,209,0.51,0.21999999999999997,60,34,0.57,0.08928571428571419,0.1781,1186
ANOGX,406,209,0.51,0.21999999999999997,60,34,0.57,0.08928571428571419,0.1781,1186
PGRNX,406,210,0.52,0.21999999999999997,60,32,0.53,0.08928571428571419,0.1781,1186
PGINX,406,210,0.52,0.21999999999999997,60,32,0.53,0.08928571428571419,0.1781,1186
ANODX,406,207,0.51,0.21999999999999997,60,33,0.55,0.08928571428571419,0.1781,1186
FCCGX,406,213,0.52,0.21999999999999997,60,30,0.5,0.08928571428571419,0.178,1194
FTYCX,406,210,0.52,0.21999999999999997,60,30,0.5,0.08928571428571419,0.178,1194
AASMX,406,203,0.5,0.10000000000000009,60,29,0.48,0.08910891089108919,0.1777,1196
SMCI,406,190,0.47,0.5900000000000001,60,31,0.52,0.08904109589041109,0.1776,1197
BGSRX,406,225,0.55,0.47,60,36,0.6,0.0888888888888888,0.1773,1198
WBA,406,180,0.44,-0.51,60,34,0.57,0.0888888888888888,0.1773,1198
JORFX,406,220,0.54,0.3500000000000001,60,34,0.57,0.08870967741935498,0.177,1200
HFMDX,406,213,0.52,0.3500000000000001,60,36,0.6,0.08870967741935498,0.177,1200
FMURX,406,229,0.56,0.3500000000000001,60,34,0.57,0.08870967741935498,0.177,1200
JORNX,406,220,0.54,0.3500000000000001,60,34,0.57,0.08870967741935498,0.177,1200
DOCN,406,202,0.5,-0.14,60,32,0.53,0.08860759493670889,0.1767,1204
SSETX,406,224,0.55,0.22999999999999998,60,38,0.63,0.08849557522123908,0.1766,1205
SSYGX,406,224,0.55,0.22999999999999998,60,38,0.63,0.08849557522123908,0.1766,1205
HULEX,406,213,0.52,0.22999999999999998,60,35,0.58,0.08849557522123908,0.1765,1207
FCAGX,406,213,0.52,0.22999999999999998,60,30,0.5,0.08849557522123908,0.1765,1207
BSTSX,406,222,0.55,0.48,60,35,0.58,0.08823529411764697,0.176,1209
FCVCX,406,198,0.49,0.1100000000000001,60,30,0.5,0.08823529411764719,0.176,1209
BGSAX,406,224,0.55,0.48,60,35,0.58,0.08823529411764697,0.176,1209
TSCSX,406,206,0.51,0.1100000000000001,60,29,0.48,0.08823529411764719,0.1759,1212
AOD,406,210,0.52,0.3600000000000001,60,33,0.55,0.08800000000000008,0.1755,1213
PIGRX,406,227,0.56,0.3600000000000001,60,34,0.57,0.08800000000000008,0.1755,1213
FMEUX,406,227,0.56,0.3600000000000001,60,34,0.57,0.08800000000000008,0.1755,1213
SIBLX,406,231,0.57,0.24,60,35,0.58,0.08771929824561409,0.175,1216
TBARX,406,230,0.57,0.24,60,35,0.58,0.08771929824561409,0.175,1216
SEBLX,406,224,0.55,0.24,60,33,0.55,0.08771929824561409,0.175,1216
AAUTX,406,207,0.51,0.24,60,32,0.53,0.08771929824561409,0.175,1216
TLVIX,406,209,0.51,0.24,60,33,0.55,0.08771929824561409,0.175,1216
PCOTX,406,209,0.51,0.24,60,32,0.53,0.08771929824561409,0.175,1216
FIDGX,406,216,0.53,0.24,60,31,0.52,0.08771929824561409,0.1749,1222
ETY,406,229,0.56,0.49,60,35,0.58,0.0875912408759123,0.1747,1223
HLT,406,228,0.56,0.49,60,31,0.52,0.0875912408759123,0.1747,1223
USB,406,200,0.49,0.1200000000000001,60,31,0.52,0.08737864077669921,0.1743,1225
MITT-PB,406,223,0.55,0.3700000000000001,60,36,0.6,0.08730158730158744,0.1742,1226
GWGZX,406,199,0.49,0.1200000000000001,60,28,0.47,0.08737864077669921,0.1742,1226
GWGIX,406,198,0.49,0.1200000000000001,60,29,0.48,0.08737864077669921,0.1742,1226
PIIRX,406,226,0.56,0.3700000000000001,60,35,0.58,0.08730158730158744,0.1742,1226
CRMMX,406,211,0.52,0.1200000000000001,60,30,0.5,0.08737864077669921,0.1742,1226
FCVAX,406,199,0.49,0.1200000000000001,60,30,0.5,0.08737864077669921,0.1742,1226
FCVTX,406,198,0.49,0.1200000000000001,60,30,0.5,0.08737864077669921,0.1742,1226
GWGVX,406,197,0.49,0.1200000000000001,60,28,0.47,0.08737864077669921,0.1742,1226
VIHAX,406,241,0.59,0.3700000000000001,60,40,0.67,0.08730158730158744,0.1742,1226
VWNAX,406,225,0.55,0.25,60,34,0.57,0.0869565217391306,0.1735,1235
VWNFX,406,224,0.55,0.25,60,34,0.57,0.0869565217391306,0.1735,1235
CBLRX,406,222,0.55,0.25,60,35,0.58,0.0869565217391306,0.1735,1235
MRNA,406,184,0.45,-0.75,60,28,0.47,0.08695652173913038,0.1734,1238
VLCGX,406,213,0.52,0.25,60,32,0.53,0.0869565217391306,0.1734,1238
AFDCX,406,223,0.55,0.25,60,32,0.53,0.0869565217391306,0.1734,1238
SBUX,406,202,0.5,0.0,60,30,0.5,0.08695652173913038,0.1734,1238
MLM,406,208,0.51,0.25,60,32,0.53,0.0869565217391306,0.1734,1238
ETN,406,222,0.55,0.5,60,30,0.5,0.0869565217391306,0.1734,1238
PNGYX,406,230,0.57,0.3799999999999999,60,36,0.6,0.0866141732283463,0.1728,1244
DUSLX,406,220,0.54,0.3799999999999999,60,32,0.53,0.0866141732283463,0.1728,1244
PIGWX,406,227,0.56,0.3799999999999999,60,35,0.58,0.0866141732283463,0.1728,1244
SEHAX,406,215,0.53,0.3799999999999999,60,30,0.5,0.0866141732283463,0.1727,1247
VEXPX,406,214,0.53,0.1299999999999999,60,32,0.53,0.08653846153846145,0.1726,1248
FCPVX,406,200,0.49,0.1299999999999999,60,30,0.5,0.08653846153846145,0.1726,1248
FIKNX,406,201,0.5,0.1299999999999999,60,30,0.5,0.08653846153846145,0.1726,1248
VEXRX,406,212,0.52,0.1299999999999999,60,32,0.53,0.08653846153846145,0.1726,1248
SGFFX,406,233,0.57,0.51,60,33,0.55,0.08633093525179869,0.1722,1252
SISAX,406,220,0.54,0.26,60,32,0.53,0.0862068965517242,0.172,1253
SKTAX,406,219,0.54,0.26,60,33,0.55,0.0862068965517242,0.172,1253
CLREX,406,225,0.55,0.26,60,37,0.62,0.0862068965517242,0.172,1253
PVFYX,406,211,0.52,0.26,60,32,0.53,0.0862068965517242,0.172,1253
TIDDX,406,226,0.56,0.26,60,39,0.65,0.0862068965517242,0.172,1253
FEYCX,406,220,0.54,0.26,60,35,0.58,0.0862068965517242,0.172,1253
PIOTX,406,212,0.52,0.26,60,32,0.53,0.0862068965517242,0.172,1253
SGOAX,406,219,0.54,0.26,60,32,0.53,0.0862068965517242,0.172,1253
JABCX,406,221,0.54,0.26,60,36,0.6,0.0862068965517242,0.172,1253
PRIDX,406,225,0.55,0.26,60,39,0.65,0.0862068965517242,0.172,1253
CBALX,406,224,0.55,0.26,60,37,0.62,0.0862068965517242,0.172,1253
PCEKX,406,214,0.53,0.26,60,32,0.53,0.0862068965517242,0.172,1253
CBLAX,406,223,0.55,0.26,60,35,0.58,0.0862068965517242,0.172,1253
CBDYX,406,225,0.55,0.26,60,36,0.6,0.0862068965517242,0.172,1253
PEB,406,188,0.46,-0.37,60,27,0.45,0.0862068965517242,0.1719,1267
AFDRX,406,223,0.55,0.26,60,31,0.52,0.0862068965517242,0.1719,1267
FIQVX,406,217,0.53,0.26,60,30,0.5,0.0862068965517242,0.1719,1267
DSCPX,406,200,0.49,0.010000000000000009,60,30,0.5,0.08602150537634401,0.1716,1270
CBOE,406,213,0.52,0.3899999999999999,60,33,0.55,0.0859375,0.1714,1271
SGNFX,406,232,0.57,0.52,60,33,0.55,0.08571428571428585,0.171,1272
OXY,406,202,0.5,-0.24,60,31,0.52,0.08571428571428585,0.171,1272
TYRA,406,198,0.49,-0.24,60,31,0.52,0.08571428571428585,0.171,1272
FTSAX,406,203,0.5,0.1399999999999999,60,30,0.5,0.08571428571428563,0.1709,1275
VASVX,406,211,0.52,0.1399999999999999,60,30,0.5,0.08571428571428563,0.1709,1275
FTSIX,406,202,0.5,0.1399999999999999,60,29,0.48,0.08571428571428563,0.1709,1275
VWELX,406,225,0.55,0.27,60,38,0.63,0.08547008547008561,0.1706,1278
VWENX,406,231,0.57,0.27,60,39,0.65,0.08547008547008561,0.1706,1278
NWAPX,406,210,0.52,0.27,60,34,0.57,0.08547008547008561,0.1705,1280
DFMIX,406,223,0.55,0.27,60,31,0.52,0.08547008547008561,0.1705,1280
DGIFX,406,213,0.52,0.27,60,31,0.52,0.08547008547008561,0.1705,1280
TAAIX,406,216,0.53,0.27,60,33,0.55,0.08547008547008561,0.1705,1280
JDBRX,406,219,0.54,0.27,60,37,0.62,0.08547008547008561,0.1705,1280
NWAOX,406,210,0.52,0.27,60,33,0.55,0.08547008547008561,0.1705,1280
NWANX,406,210,0.52,0.27,60,34,0.57,0.08547008547008561,0.1705,1280
WAYEX,406,222,0.55,0.27,60,32,0.53,0.08547008547008561,0.1705,1280
DFMAX,406,224,0.55,0.27,60,31,0.52,0.08547008547008561,0.1705,1280
FEYTX,406,220,0.54,0.27,60,35,0.58,0.08547008547008561,0.1705,1280
SIBAX,406,225,0.55,0.27,60,35,0.58,0.08547008547008561,0.1705,1280
ABLOX,406,230,0.57,0.27,60,37,0.62,0.08547008547008561,0.1705,1280
BRXRX,406,233,0.57,0.3999999999999999,60,38,0.63,0.0852713178294573,0.1702,1292
BRXBX,406,236,0.58,0.3999999999999999,60,38,0.63,0.0852713178294573,0.1702,1292
BRXCX,406,234,0.58,0.3999999999999999,60,38,0.63,0.0852713178294573,0.1702,1292
JANBX,406,220,0.54,0.28,60,37,0.62,0.0847457627118644,0.1691,1295
DISMX,406,216,0.53,0.28,60,38,0.63,0.0847457627118644,0.1691,1295
TRZKX,406,227,0.56,0.28,60,39,0.65,0.0847457627118644,0.1691,1295
JABAX,406,218,0.54,0.28,60,36,0.6,0.0847457627118644,0.1691,1295
RRTFX,406,221,0.54,0.28,60,34,0.57,0.0847457627118644,0.1691,1295
FEYIX,406,222,0.55,0.28,60,35,0.58,0.0847457627118644,0.1691,1295
JABNX,406,220,0.54,0.28,60,37,0.62,0.0847457627118644,0.1691,1295
JBALX,406,220,0.54,0.28,60,37,0.62,0.0847457627118644,0.1691,1295
RRTVX,406,221,0.54,0.28,60,34,0.57,0.0847457627118644,0.1691,1295
FDUS,406,206,0.51,0.28,60,29,0.48,0.0847457627118644,0.169,1304
BRXSX,406,237,0.58,0.4099999999999999,60,38,0.63,0.08461538461538454,0.1689,1305
BFGIX,406,220,0.54,0.4099999999999999,60,31,0.52,0.08461538461538454,0.1688,1306
BFGUX,406,220,0.54,0.4099999999999999,60,31,0.52,0.08461538461538454,0.1688,1306
RPTTX,406,218,0.54,0.4099999999999999,60,28,0.47,0.08461538461538454,0.1687,1308
BRWIX,406,206,0.51,0.15999999999999992,60,31,0.52,0.08411214953271018,0.1678,1309
MADCX,406,216,0.53,0.15999999999999992,60,31,0.52,0.08411214953271018,0.1678,1309
TRSSX,406,207,0.51,0.15999999999999992,60,33,0.55,0.08411214953271018,0.1678,1309
MDDCX,406,216,0.53,0.15999999999999992,60,31,0.52,0.08411214953271018,0.1678,1309
MKDCX,406,216,0.53,0.15999999999999992,60,31,0.52,0.08411214953271018,0.1678,1309
TRRNX,406,221,0.54,0.29000000000000004,60,34,0.57,0.0840336134453783,0.1677,1314
JDVIX,406,225,0.55,0.29000000000000004,60,36,0.6,0.0840336134453783,0.1677,1314
TRTFX,406,222,0.55,0.29000000000000004,60,34,0.57,0.0840336134453783,0.1677,1314
TRRLX,406,216,0.53,0.29000000000000004,60,34,0.57,0.0840336134453783,0.1677,1314
TRRMX,406,218,0.54,0.29000000000000004,60,34,0.57,0.0840336134453783,0.1677,1314
FFNOX,406,222,0.55,0.29000000000000004,60,34,0.57,0.0840336134453783,0.1677,1314
JDITX,406,225,0.55,0.29000000000000004,60,36,0.6,0.0840336134453783,0.1677,1314
BRXUX,406,232,0.57,0.41999999999999993,60,38,0.63,0.08396946564885477,0.1676,1321
MRGBX,406,223,0.55,0.29000000000000004,60,32,0.53,0.0840336134453783,0.1676,1321
MRGGX,406,225,0.55,0.29000000000000004,60,32,0.53,0.0840336134453783,0.1676,1321
FSRPX,406,213,0.52,0.29000000000000004,60,32,0.53,0.0840336134453783,0.1676,1321
MRGCX,406,223,0.55,0.29000000000000004,60,32,0.53,0.0840336134453783,0.1676,1321
THVRX,406,226,0.56,0.41999999999999993,60,33,0.55,0.08396946564885477,0.1675,1326
TGVAX,406,226,0.56,0.41999999999999993,60,34,0.57,0.08396946564885477,0.1675,1326
NFG,406,225,0.55,0.81,60,30,0.5,0.08383233532934131,0.1672,1328
FIJPX,406,222,0.55,0.30000000000000004,60,37,0.62,0.08333333333333348,0.1663,1329
FIFFX,406,221,0.54,0.30000000000000004,60,35,0.58,0.08333333333333348,0.1663,1329
FEDGX,406,214,0.53,0.16999999999999993,60,35,0.58,0.08333333333333326,0.1663,1329
FAFFX,406,217,0.53,0.30000000000000004,60,35,0.58,0.08333333333333348,0.1663,1329
WTSGX,406,211,0.52,0.16999999999999993,60,34,0.57,0.08333333333333326,0.1663,1329
TGIRX,406,227,0.56,0.42999999999999994,60,33,0.55,0.08333333333333326,0.1662,1334
DNDGX,406,210,0.52,0.16999999999999993,60,30,0.5,0.08333333333333326,0.1662,1334
AMGN,406,215,0.53,0.040000000000000036,60,32,0.53,0.08333333333333348,0.1662,1334
GVMCX,406,217,0.53,0.30000000000000004,60,33,0.55,0.08333333333333348,0.1662,1334
CVMAX,406,220,0.54,0.30000000000000004,60,33,0.55,0.08333333333333348,0.1662,1334
OTIIX,406,212,0.52,0.16999999999999993,60,33,0.55,0.08333333333333326,0.1662,1334
SUTZX,406,204,0.5,0.16999999999999993,60,31,0.52,0.08333333333333326,0.1662,1334
MRERX,406,225,0.55,0.30000000000000004,60,32,0.53,0.08333333333333348,0.1662,1334
SUTAX,406,202,0.5,0.16999999999999993,60,30,0.5,0.08333333333333326,0.1662,1334
TGVIX,406,227,0.56,0.42999999999999994,60,33,0.55,0.08333333333333326,0.1662,1334
FFTYX,406,207,0.51,0.16999999999999993,60,32,0.53,0.08333333333333326,0.1662,1334
ECL,406,226,0.56,0.43999999999999995,60,34,0.57,0.08270676691729317,0.165,1345
NCIGX,406,218,0.54,0.31000000000000005,60,32,0.53,0.08264462809917372,0.1649,1346
MRGJX,406,225,0.55,0.31000000000000005,60,33,0.55,0.08264462809917372,0.1649,1346
FKGLX,406,218,0.54,0.31000000000000005,60,35,0.58,0.08264462809917372,0.1649,1346
MRGKX,406,227,0.56,0.31000000000000005,60,33,0.55,0.08264462809917372,0.1649,1346
PRBLX,406,224,0.55,0.31000000000000005,60,36,0.6,0.08264462809917372,0.1649,1346
RMBJX,406,219,0.54,0.17999999999999994,60,36,0.6,0.08256880733944949,0.1648,1351
MRGRX,404,225,0.56,0.31000000000000005,60,31,0.52,0.08264462809917372,0.1648,1351
CVMRX,406,218,0.54,0.31000000000000005,60,31,0.52,0.08264462809917372,0.1648,1351
FEDTX,406,213,0.52,0.17999999999999994,60,34,0.57,0.08256880733944949,0.1647,1354
TRZZX,406,211,0.52,0.17999999999999994,60,33,0.55,0.08256880733944949,0.1647,1354
MCIMX,406,204,0.5,0.17999999999999994,60,33,0.55,0.08256880733944949,0.1647,1354
RYMMX,406,207,0.51,0.050000000000000044,60,29,0.48,0.08247422680412386,0.1645,1357
LFVCX,406,204,0.5,0.050000000000000044,60,34,0.57,0.08247422680412386,0.1645,1357
F,406,211,0.52,0.050000000000000044,60,33,0.55,0.08247422680412386,0.1645,1357
NSSC,406,216,0.53,-0.07999999999999996,60,32,0.53,0.08235294117647074,0.1643,1360
PRISX,406,226,0.56,0.44999999999999996,60,34,0.57,0.08208955223880587,0.1638,1361
TFIFX,406,228,0.56,0.44999999999999996,60,34,0.57,0.08208955223880587,0.1638,1361
PRILX,406,225,0.55,0.32000000000000006,60,36,0.6,0.08196721311475419,0.1636,1363
TICHX,406,215,0.53,0.32000000000000006,60,31,0.52,0.08196721311475419,0.1635,1364
TISCX,406,213,0.52,0.32000000000000006,60,30,0.5,0.08196721311475419,0.1635,1364
VMC,406,216,0.53,0.32000000000000006,60,34,0.57,0.08196721311475419,0.1635,1364
TRSCX,406,218,0.54,0.32000000000000006,60,31,0.52,0.08196721311475419,0.1635,1364
TRPSX,406,218,0.54,0.32000000000000006,60,31,0.52,0.08196721311475419,0.1635,1364
HFQRX,406,210,0.52,0.32000000000000006,60,34,0.57,0.08196721311475419,0.1635,1364
TICRX,406,215,0.53,0.32000000000000006,60,31,0.52,0.08196721311475419,0.1635,1364
HFQIX,406,208,0.51,0.32000000000000006,60,34,0.57,0.08196721311475419,0.1635,1364
FEDDX,406,213,0.52,0.18999999999999995,60,35,0.58,0.08181818181818179,0.1633,1372
RMBHX,406,222,0.55,0.18999999999999995,60,36,0.6,0.08181818181818179,0.1633,1372
OSTGX,406,212,0.52,0.18999999999999995,60,31,0.52,0.08181818181818179,0.1632,1374
MMIJX,406,201,0.5,0.18999999999999995,60,33,0.55,0.08181818181818179,0.1632,1374
MAIMX,406,204,0.5,0.18999999999999995,60,33,0.55,0.08181818181818179,0.1632,1374
FEDIX,406,213,0.52,0.18999999999999995,60,34,0.57,0.08181818181818179,0.1632,1374
LFVAX,406,204,0.5,0.06000000000000005,60,34,0.57,0.08163265306122458,0.1629,1378
RIVSX,406,201,0.5,0.06000000000000005,60,30,0.5,0.08163265306122458,0.1628,1379
PRMTX,406,235,0.58,0.5900000000000001,60,32,0.53,0.08163265306122458,0.1628,1379
TTMIX,406,235,0.58,0.5900000000000001,60,32,0.53,0.08163265306122458,0.1628,1379
VSRDX,406,210,0.52,0.33000000000000007,60,30,0.5,0.08130081300813008,0.1622,1382
NAVFX,406,210,0.52,0.33000000000000007,60,33,0.55,0.08130081300813008,0.1622,1382
NGRRX,406,222,0.55,0.33000000000000007,60,33,0.55,0.08130081300813008,0.1622,1382
DODFX,406,233,0.57,0.33000000000000007,60,35,0.58,0.08130081300813008,0.1622,1382
MRIMX,406,206,0.51,0.19999999999999996,60,33,0.55,0.08108108108108092,0.1618,1386
ANORX,406,206,0.51,0.19999999999999996,60,33,0.55,0.08108108108108092,0.1618,1386
RMBGX,406,223,0.55,0.19999999999999996,60,36,0.6,0.08108108108108092,0.1618,1386
FRDTX,406,215,0.53,0.19999999999999996,60,32,0.53,0.08108108108108092,0.1618,1386
ICSIX,406,204,0.5,0.19999999999999996,60,30,0.5,0.08108108108108092,0.1617,1390
ICSNX,406,209,0.51,0.19999999999999996,60,30,0.5,0.08108108108108092,0.1617,1390
HD,406,204,0.5,0.19999999999999996,60,30,0.5,0.08108108108108092,0.1617,1390
WSMNX,406,214,0.53,0.07000000000000006,60,32,0.53,0.08080808080808088,0.1612,1393
APSGX,406,206,0.51,0.07000000000000006,60,31,0.52,0.08080808080808088,0.1612,1393
GTILX,406,220,0.54,0.3400000000000001,60,33,0.55,0.08064516129032273,0.1609,1395
LZUOX,406,219,0.54,0.20999999999999996,60,34,0.57,0.0803571428571428,0.1603,1396
ANOIX,406,206,0.51,0.20999999999999996,60,34,0.57,0.0803571428571428,0.1603,1396
